vote_count,release_year,release_month,sentiment_score,Comedy,Horror,Action,SciFi,Fantasy,Other
6.0,1959.0,11.0,0.0,1,0,0,0,0,0
14.0,1959.0,5.0,-0.015625,0,1,0,0,0,0
31.0,1959.0,11.0,-0.065,0,0,0,0,0,1
17.0,1959.0,11.0,0.01646825396825398,0,0,0,0,0,1
12.0,1959.0,10.0,0.19999999999999998,0,0,0,0,0,1
46.0,1959.0,6.0,0.3125,0,0,0,0,0,1
89.0,1959.0,12.0,-0.1,0,0,0,0,0,1
33.0,1959.0,11.0,-0.049999999999999996,0,0,0,0,0,1
8.0,1959.0,5.0,0.1037037037037037,0,0,0,0,0,1
8.0,1960.0,5.0,-0.25,0,1,0,0,0,0
20.0,1960.0,1.0,-0.04166666666666667,0,0,0,0,0,1
12.0,1960.0,12.0,0.008888888888888885,0,0,0,0,0,1
2.0,1960.0,9.0,0.125,0,0,0,0,0,1
57.0,1960.0,9.0,-0.00793650793650794,0,0,0,0,0,1
3.0,1961.0,11.0,-0.011111111111111108,1,0,0,0,0,0
14.0,1961.0,6.0,-0.35,0,0,1,0,0,0
4.0,1962.0,2.0,0.07,0,0,0,0,0,1
15.0,1962.0,5.0,-0.05416666666666667,0,0,0,0,0,1
31.0,1961.0,1.0,0.45,1,0,0,0,0,0
28.0,1961.0,1.0,0.12,0,0,0,0,0,1
10.0,1961.0,9.0,0.21060606060606057,0,0,0,0,0,1
15.0,1961.0,6.0,-0.03333333333333333,0,1,0,0,0,0
27.0,1962.0,6.0,-0.0625,0,0,0,0,0,1
12.0,1962.0,12.0,0.0,0,0,0,0,0,1
18.0,1962.0,6.0,-0.05,0,1,0,0,0,0
136.0,1962.0,9.0,0.0,0,0,1,0,0,0
39.0,1962.0,9.0,-0.05,0,0,0,0,0,1
47.0,1962.0,6.0,0.0,1,0,0,0,0,0
68.0,1962.0,11.0,0.04,0,0,0,0,0,1
19.0,1962.0,5.0,0.0,0,0,0,0,0,1
4.0,1962.0,1.0,0.0,0,0,0,0,0,1
92.0,1962.0,12.0,-0.22499999999999998,1,0,0,0,0,0
5.0,1962.0,8.0,0.1,0,0,0,0,1,0
68.0,1962.0,4.0,0.2,0,0,0,0,0,1
7.0,1963.0,5.0,0.2777777777777778,1,0,0,0,0,0
9.0,1963.0,12.0,0.175,0,0,0,0,0,1
15.0,1964.0,2.0,0.05833333333333337,0,1,0,0,0,0
20.0,1963.0,9.0,0.23571428571428574,0,1,0,0,0,0
17.0,1963.0,12.0,0.1,1,0,0,0,0,0
54.0,1963.0,11.0,0.1372727272727273,0,0,0,0,0,1
23.0,1963.0,1.0,0.2525,1,0,0,0,0,0
2.0,1963.0,10.0,0.0,1,0,0,0,0,0
17.0,1963.0,12.0,0.21250000000000005,0,0,0,0,0,1
10.0,1963.0,11.0,0.12933884297520662,1,0,0,0,0,0
96.0,1963.0,11.0,0.06033057851239669,1,0,0,0,0,0
19.0,1964.0,11.0,0.03125,0,0,0,0,0,1
45.0,1964.0,3.0,0.0375,0,0,0,0,0,1
4.0,1964.0,8.0,0.014285714285714282,0,0,0,0,0,1
7.0,1964.0,4.0,-0.19166666666666662,1,0,0,0,0,0
54.0,1964.0,12.0,-0.325,0,1,0,0,0,0
40.0,1964.0,7.0,0.041666666666666664,0,0,0,0,0,1
41.0,1964.0,10.0,0.0,0,0,0,0,0,1
73.0,1964.0,11.0,0.04642857142857143,0,1,0,0,0,0
23.0,1964.0,6.0,3.469446951953614e-18,1,0,0,0,0,0
44.0,1964.0,6.0,-0.025,0,0,0,1,0,0
41.0,1967.0,12.0,0.14074074074074072,1,0,0,0,0,0
8.0,1964.0,1.0,0.05714285714285714,0,0,0,0,0,1
16.0,1964.0,5.0,-0.004166666666666652,1,0,0,0,0,0
8.0,1965.0,12.0,0.4388888888888889,1,0,0,0,0,0
167.0,1966.0,9.0,-0.03125,0,0,0,0,0,1
156.0,1965.0,12.0,-0.11750000000000001,1,0,0,0,0,0
54.0,1966.0,1.0,-0.4166666666666667,0,1,0,0,0,0
24.0,1965.0,6.0,0.0,0,0,0,0,0,1
29.0,1965.0,11.0,0.05625000000000001,0,0,1,0,0,0
50.0,1965.0,6.0,-0.045,0,0,0,0,0,1
25.0,1965.0,4.0,0.0,0,0,0,0,0,1
6.0,1966.0,10.0,-0.525,0,1,0,0,0,0
13.0,1965.0,10.0,0.37878787878787884,1,0,0,0,0,0
41.0,1965.0,4.0,-0.1,0,0,0,0,0,1
20.0,1965.0,4.0,0.06,0,0,1,0,0,0
20.0,1966.0,10.0,-0.12932098765432098,0,0,0,0,0,1
9.0,1965.0,12.0,0.24841269841269842,1,0,0,0,0,0
74.0,1964.0,9.0,0.2111111111111111,0,0,1,0,0,0
139.0,1966.0,12.0,-0.185,0,0,0,0,0,1
74.0,1966.0,5.0,0.19999999999999998,0,0,0,0,0,1
209.0,1966.0,7.0,-0.13333333333333333,1,0,0,0,0,0
39.0,1966.0,12.0,0.5,0,0,1,0,0,0
18.0,1966.0,6.0,-0.012499999999999997,0,0,0,0,0,1
10.0,1967.0,10.0,0.095,0,0,1,0,0,0
56.0,1966.0,11.0,-0.16666666666666666,0,1,0,0,0,0
52.0,1966.0,11.0,0.07142857142857142,1,0,0,0,0,0
46.0,1966.0,4.0,0.07916666666666666,0,0,1,0,0,0
136.0,1967.0,12.0,-0.012500000000000011,1,0,0,0,0,0
6.0,1967.0,4.0,0.0,0,1,0,0,0,0
35.0,1967.0,5.0,0.3,0,0,0,0,0,1
22.0,1968.0,1.0,-0.1,0,0,0,0,1,0
8.0,1967.0,11.0,0.009090909090909094,0,0,0,0,0,1
57.0,1967.0,6.0,0.25,0,0,1,0,0,0
41.0,1968.0,3.0,-0.15555555555555559,0,0,0,0,0,1
99.0,1967.0,12.0,0.2,1,0,0,0,0,0
97.0,1967.0,8.0,-0.07500000000000001,0,0,1,0,0,0
29.0,1966.0,10.0,0.1,0,0,0,0,0,1
19.0,1967.0,6.0,-0.051851851851851864,0,0,0,0,0,1
23.0,1967.0,9.0,-0.2333333333333333,0,0,0,0,0,1
13.0,1967.0,10.0,-0.09722222222222222,0,0,0,0,0,1
51.0,1967.0,4.0,0.11249999999999999,1,0,0,0,0,0
5.0,1967.0,1.0,0.013122895622895639,0,0,0,0,0,1
36.0,1967.0,5.0,0.0,0,0,0,0,0,1
191.0,1968.0,12.0,0.10727272727272727,1,0,0,0,0,0
44.0,1968.0,4.0,0.0,1,0,0,0,0,0
39.0,1968.0,11.0,-0.25,0,1,0,0,0,0
22.0,1968.0,11.0,0.09999999999999999,1,0,0,0,0,0
14.0,1968.0,7.0,0.059375000000000004,0,0,0,0,0,1
13.0,1968.0,10.0,0.2679166666666667,1,0,0,0,0,0
6.0,1968.0,6.0,0.125,0,0,0,0,0,1
3.0,1968.0,10.0,-0.050224775224775246,0,0,0,0,0,1
12.0,1968.0,11.0,0.49166666666666664,0,0,0,0,0,1
16.0,1966.0,3.0,0.10952380952380954,0,0,0,0,0,1
28.0,1968.0,4.0,0.4,1,0,0,0,0,0
22.0,1969.0,8.0,0.30625,1,0,0,0,0,0
5.0,1969.0,7.0,-0.015277777777777765,0,0,0,0,0,1
50.0,1970.0,4.0,0.12411616161616161,0,0,0,1,0,0
31.0,1967.0,8.0,0.19285714285714287,0,0,0,0,0,1
10.0,1969.0,11.0,0.041666666666666664,0,0,0,0,0,1
36.0,1969.0,8.0,-0.042499999999999996,0,0,0,1,0,0
8.0,1969.0,6.0,-0.03272727272727274,0,0,0,0,0,1
45.0,1969.0,6.0,0.0,1,0,0,0,0,0
13.0,1969.0,12.0,0.5,1,0,0,0,0,0
26.0,1969.0,9.0,0.15606060606060604,0,0,0,0,0,1
11.0,1969.0,6.0,-3.469446951953614e-18,0,0,0,0,0,1
17.0,1969.0,12.0,0.1,1,0,0,0,0,0
42.0,1970.0,5.0,-0.04999999999999999,0,1,0,0,0,0
9.0,1969.0,2.0,-0.03333333333333333,1,0,0,0,0,0
7.0,1970.0,1.0,-0.13888888888888887,0,0,1,0,0,0
15.0,1970.0,12.0,0.15833333333333335,1,0,0,0,0,0
7.0,1970.0,9.0,0.05,0,0,1,0,0,0
4.0,1970.0,11.0,-0.0034259259259259277,1,0,0,0,0,0
22.0,1970.0,10.0,0.022916666666666703,0,0,0,0,0,1
6.0,1970.0,3.0,0.35,0,0,1,0,0,0
35.0,1970.0,12.0,0.10000000000000002,0,0,0,0,0,1
20.0,1970.0,4.0,0.053282828282828286,1,0,0,0,0,0
13.0,1970.0,9.0,0.25,0,1,0,0,0,0
32.0,1970.0,4.0,0.30694444444444446,0,0,0,0,0,1
9.0,1970.0,5.0,-0.09666666666666666,1,0,0,0,0,0
12.0,1970.0,6.0,-0.02777777777777778,0,0,1,0,0,0
46.0,1970.0,8.0,0.05,0,0,0,0,0,1
11.0,1970.0,10.0,0.016351010101010095,1,0,0,0,0,0
8.0,1971.0,1.0,0.044444444444444446,0,0,0,0,0,1
25.0,1970.0,3.0,0.014285714285714287,1,0,0,0,0,0
78.0,1970.0,2.0,-0.09999999999999999,0,0,0,0,0,1
86.0,1971.0,3.0,0.024999999999999984,0,0,0,0,0,1
90.0,1971.0,7.0,0.08,0,0,0,0,0,1
374.0,1972.0,10.0,-0.1,0,0,1,0,0,0
9.0,1972.0,2.0,-0.3104166666666666,1,0,0,0,0,0
24.0,1971.0,9.0,0.25,0,0,0,0,0,1
65.0,1971.0,8.0,-0.057499999999999996,0,0,0,0,0,1
24.0,1971.0,1.0,-0.016666666666666666,0,0,1,0,0,0
51.0,1971.0,8.0,-0.12337662337662338,0,1,0,0,0,0
269.0,1970.0,12.0,-0.22187499999999996,1,0,0,0,0,0
6.0,1971.0,11.0,0.0787037037037037,1,0,0,0,0,0
29.0,1971.0,3.0,0.12916666666666668,1,0,0,0,0,0
23.0,1971.0,11.0,0.0,0,0,0,0,0,1
4.0,1971.0,6.0,0.0,0,0,1,0,0,0
31.0,1970.0,11.0,0.44000000000000006,0,1,0,0,0,0
21.0,1971.0,5.0,0.1875,1,0,0,0,0,0
19.0,1971.0,4.0,-0.1111111111111111,0,0,1,0,0,0
109.0,1970.0,12.0,0.08194444444444444,0,0,1,0,0,0
25.0,1971.0,3.0,-0.14355089355089357,0,0,0,0,0,1
4.0,1972.0,1.0,-0.5625,0,1,0,0,0,0
5.0,1971.0,8.0,0.05,0,0,0,1,0,0
37.0,1972.0,7.0,0.0,1,0,0,0,0,0
30.0,1972.0,9.0,-0.009523809523809521,0,1,0,0,0,0
3.0,1972.0,6.0,0.27285714285714285,1,0,0,0,0,0
58.0,1972.0,12.0,-0.21333333333333337,1,0,0,0,0,0
36.0,1972.0,4.0,0.25,0,0,1,0,0,0
38.0,1972.0,6.0,0.0,0,0,1,0,0,0
16.0,1972.0,10.0,0.26666666666666666,0,0,0,0,0,1
4.0,1973.0,9.0,-0.08333333333333333,0,0,0,0,0,1
3.0,1973.0,3.0,-0.3166666666666666,1,0,0,0,0,0
29.0,1971.0,4.0,0.06666666666666668,1,0,0,0,0,0
183.0,1973.0,10.0,0.26666666666666666,1,0,0,0,0,0
57.0,1973.0,9.0,-0.055357142857142855,0,0,1,0,0,0
120.0,1974.0,4.0,0.11250000000000002,1,0,0,0,0,0
1.0,1973.0,11.0,-0.014583333333333327,0,0,0,0,0,1
13.0,1974.0,2.0,-0.125,0,1,0,0,0,0
30.0,1973.0,5.0,0.4,0,0,1,0,0,0
11.0,1973.0,11.0,0.0,0,0,1,0,0,0
5.0,1973.0,12.0,-0.25,0,0,0,0,0,1
227.0,1973.0,12.0,0.24285714285714288,1,0,0,0,0,0
15.0,1973.0,6.0,-0.10555555555555556,0,1,0,0,0,0
15.0,1973.0,5.0,-0.010000000000000009,0,1,0,0,0,0
48.0,1974.0,9.0,0.0,0,1,0,0,0,0
18.0,1973.0,2.0,0.05,0,0,0,0,0,1
59.0,1973.0,4.0,0.0,0,0,0,0,0,1
77.0,1973.0,3.0,-0.4375,0,1,0,0,0,0
4.0,1973.0,9.0,-0.010101010101010102,0,0,1,0,0,0
43.0,1973.0,3.0,0.375,1,0,0,0,0,0
24.0,1972.0,5.0,0.028571428571428574,0,0,1,0,0,0
34.0,1973.0,2.0,0.44166666666666665,0,0,0,0,0,1
32.0,1973.0,2.0,-0.05756172839506173,0,0,1,0,0,0
3.0,1974.0,1.0,0.0,0,0,0,0,0,1
26.0,1974.0,8.0,0.13842592592592595,1,0,0,0,0,0
19.0,1974.0,10.0,-0.15,1,0,0,0,0,0
12.0,1974.0,3.0,-0.10902777777777778,0,0,0,0,0,1
41.0,1974.0,11.0,0.0,0,1,0,0,0,0
74.0,1974.0,6.0,0.026262626262626265,0,0,0,0,0,1
46.0,1974.0,9.0,0.10428571428571429,1,0,0,0,0,0
28.0,1973.0,11.0,0.034545454545454546,0,1,0,0,0,0
6.0,1974.0,11.0,-0.04675925925925926,0,0,0,0,0,1
40.0,1974.0,7.0,-0.1125,0,0,1,0,0,0
3.0,1974.0,6.0,-0.18181818181818188,1,0,0,0,0,0
26.0,1974.0,8.0,0.08816738816738814,1,0,0,0,0,0
25.0,1974.0,1.0,-0.053125000000000006,0,0,0,0,0,1
143.0,1973.0,5.0,0.19166666666666665,0,0,0,0,0,1
26.0,1974.0,11.0,-0.05357142857142857,0,0,0,1,0,0
8.0,1974.0,6.0,-0.03977272727272728,0,0,0,1,0,0
13.0,1974.0,2.0,0.1340909090909091,0,0,0,0,0,1
47.0,1975.0,1.0,0.2071428571428571,1,0,0,0,0,0
9.0,1975.0,12.0,-0.15,0,0,0,0,0,1
4.0,1975.0,11.0,0.2,1,0,0,0,0,0
17.0,1975.0,4.0,-0.13333333333333333,1,0,0,0,0,0
241.0,1976.0,9.0,0.016666666666666666,1,0,0,0,0,0
15.0,1975.0,12.0,0.06666666666666667,0,0,0,0,0,1
26.0,1975.0,8.0,0.0,0,0,0,0,0,1
10.0,1975.0,5.0,0.0,1,0,0,0,0,0
95.0,1975.0,5.0,0.13636363636363635,0,0,1,0,0,0
17.0,1975.0,3.0,0.0,0,0,1,0,0,0
35.0,1975.0,10.0,0.325,0,0,0,0,0,1
36.0,1975.0,12.0,0.05179063360881544,1,0,0,0,0,0
45.0,1975.0,6.0,0.0,0,0,0,0,0,1
90.0,1975.0,2.0,-0.02291666666666668,0,0,0,0,0,1
11.0,1976.0,7.0,-0.1,0,0,1,0,0,0
5.0,1974.0,8.0,0.1625,0,0,1,0,0,0
35.0,1975.0,4.0,0.13333333333333333,1,0,0,0,0,0
32.0,1975.0,3.0,0.2,0,1,0,0,0,0
84.0,1976.0,9.0,0.020833333333333336,0,0,0,0,0,1
23.0,1976.0,3.0,-0.16999999999999998,1,0,0,0,0,0
6.0,1977.0,5.0,0.002777777777777768,0,0,0,0,0,1
15.0,1976.0,8.0,0.20714285714285713,1,0,0,0,0,0
66.0,1976.0,8.0,-0.03125,0,0,1,0,0,0
19.0,1976.0,10.0,0.04999999999999999,0,0,0,0,0,1
6.0,1976.0,4.0,0.5666666666666667,1,0,0,0,0,0
11.0,1976.0,5.0,-0.06666666666666667,0,0,0,0,0,1
10.0,1975.0,4.0,9.25185853854297e-18,0,0,0,0,0,1
81.0,1977.0,3.0,0.05,0,0,1,0,0,0
41.0,1976.0,5.0,-0.11851851851851854,0,0,0,0,0,1
8.0,1976.0,9.0,0.15,0,0,0,0,0,1
101.0,1976.0,12.0,0.6,1,0,0,0,0,0
27.0,1976.0,10.0,0.1,1,0,0,0,0,0
43.0,1976.0,4.0,-0.3,0,1,0,0,0,0
16.0,1977.0,12.0,0.11666666666666665,0,0,0,0,0,1
57.0,1977.0,4.0,-0.12,0,1,0,0,0,0
86.0,1977.0,12.0,0.25127272727272726,1,0,0,0,0,0
34.0,1977.0,4.0,0.425,1,0,0,0,0,0
6.0,1978.0,7.0,0.44166666666666665,1,0,0,0,0,0
6.0,1978.0,4.0,0.12129629629629629,0,0,0,0,0,1
70.0,1977.0,6.0,0.025,0,0,0,0,0,1
13.0,1977.0,1.0,0.2333333333333333,0,0,0,0,0,1
104.0,1977.0,6.0,0.20666666666666667,0,0,1,0,0,0
16.0,1977.0,11.0,-0.15000000000000002,0,0,0,0,0,1
28.0,1978.0,3.0,0.0,1,0,0,0,0,0
5.0,1978.0,12.0,0.04107142857142857,0,0,1,0,0,0
134.0,1977.0,12.0,-0.08333333333333333,0,0,1,0,0,0
27.0,1978.0,8.0,-0.26236111111111116,0,0,1,0,0,0
28.0,1978.0,10.0,0.0,0,0,0,0,0,1
6.0,1979.0,11.0,-0.08766233766233768,0,0,1,0,0,0
8.0,1978.0,7.0,0.0037698412698412677,1,0,0,0,0,0
76.0,1977.0,11.0,-0.039999999999999994,0,0,0,0,0,1
3.0,1978.0,9.0,0.09545454545454546,0,0,0,0,0,1
10.0,1979.0,8.0,0.0,0,1,0,0,0,0
18.0,1978.0,7.0,0.1,0,1,0,0,0,0
12.0,1978.0,5.0,0.16227272727272726,1,0,0,0,0,0
68.0,1978.0,3.0,0.0,1,0,0,0,0,0
10.0,1978.0,8.0,0.1,1,0,0,0,0,0
1.0,1979.0,10.0,-0.4,0,0,0,0,0,1
257.0,1979.0,11.0,-0.0062500000000000056,1,0,0,0,0,0
28.0,1979.0,12.0,-0.11428571428571428,1,0,0,0,0,0
146.0,1979.0,3.0,0.024675324675324673,1,0,0,0,0,0
20.0,1979.0,12.0,0.0,0,0,0,0,0,1
26.0,1979.0,6.0,0.012121212121212116,1,0,0,0,0,0
30.0,1979.0,4.0,0.18579545454545454,1,0,0,0,0,0
17.0,1979.0,8.0,0.0,0,0,0,0,0,1
28.0,1977.0,12.0,-0.19999999999999998,0,0,0,0,0,1
18.0,1979.0,2.0,-0.17500000000000002,0,0,0,1,0,0
12.0,1978.0,1.0,0.2,0,0,1,0,0,0
5.0,1979.0,10.0,0.16363636363636358,1,0,0,0,0,0
4.0,1980.0,12.0,0.0,0,0,0,0,0,1
3.0,1980.0,3.0,-0.15505050505050505,0,0,1,0,0,0
41.0,1981.0,2.0,-0.013888888888888876,1,0,0,0,0,0
0.0,1982.0,3.0,0.0,0,0,0,0,0,1
7.0,1981.0,12.0,-0.04730392156862745,0,0,0,0,0,1
8.0,1981.0,11.0,0.1481818181818182,0,0,1,0,0,0
12.0,1982.0,9.0,-0.07181818181818182,0,0,0,0,0,1
12.0,1982.0,11.0,0.05781249999999999,0,0,1,0,0,0
68.0,1983.0,3.0,-0.1708333333333333,0,0,0,0,0,1
29.0,1983.0,7.0,0.15,0,0,0,0,0,1
117.0,1983.0,2.0,0.17662337662337663,0,0,1,0,0,0
18.0,1983.0,12.0,0.06666666666666667,1,0,0,0,0,0
97.0,1983.0,11.0,0.0875,0,0,0,1,0,0
13.0,1983.0,11.0,0.041666666666666664,1,0,0,0,0,0
20.0,1983.0,5.0,0.1375,1,0,0,0,0,0
104.0,1983.0,8.0,0.15353391873278233,1,0,0,0,0,0
14.0,1983.0,10.0,0.06818181818181818,0,0,0,0,0,1
10.0,1983.0,1.0,0.049999999999999996,0,0,0,0,0,1
88.0,1983.0,5.0,-0.06000000000000001,0,0,0,0,0,1
4.0,1983.0,2.0,0.12500000000000003,1,0,0,0,0,0
8.0,1983.0,11.0,-0.05277777777777778,0,0,1,0,0,0
16.0,1983.0,9.0,0.25,1,0,0,0,0,0
27.0,1983.0,4.0,-0.39999999999999997,0,0,1,0,0,0
6.0,1983.0,9.0,0.043181818181818175,0,0,0,0,0,1
141.0,1983.0,10.0,0.4343434343434343,0,0,1,0,0,0
14.0,1983.0,12.0,0.36875,0,0,0,0,0,1
19.0,1983.0,11.0,-0.325,0,0,0,0,0,1
39.0,1983.0,8.0,-0.4666666666666666,0,0,1,0,0,0
18.0,1983.0,9.0,0.3,0,1,0,0,0,0
14.0,1983.0,7.0,-0.175,1,0,0,0,0,0
49.0,1983.0,12.0,-0.09523809523809522,1,0,0,0,0,0
164.0,1983.0,6.0,0.09805555555555555,0,1,0,0,0,0
32.0,1983.0,3.0,-0.1,0,1,0,0,0,0
18.0,1984.0,4.0,-0.125,0,0,0,0,0,1
44.0,1983.0,6.0,-0.10972222222222222,1,0,0,0,0,0
28.0,1983.0,5.0,0.2777777777777778,0,0,0,0,0,1
24.0,1984.0,1.0,0.15662393162393162,0,0,0,0,0,1
14.0,1984.0,5.0,0.19166666666666665,0,0,0,0,0,1
3.0,1984.0,8.0,0.25,1,0,0,0,0,0
42.0,1984.0,12.0,0.06666666666666667,0,0,0,0,1,0
40.0,1984.0,8.0,-0.1142857142857143,0,0,1,0,0,0
13.0,1984.0,10.0,-0.25,1,0,0,0,0,0
9.0,1984.0,4.0,-0.15,0,0,0,0,0,1
37.0,1984.0,7.0,0.3814814814814815,1,0,0,0,0,0
46.0,1985.0,2.0,0.14285714285714285,0,0,0,1,0,0
41.0,1984.0,9.0,0.0,0,0,1,0,0,0
50.0,1984.0,3.0,0.0,1,0,0,0,0,0
14.0,1984.0,9.0,-0.04750000000000001,1,0,0,0,0,0
1.0,1985.0,4.0,0.4,0,0,0,0,0,1
6.0,1984.0,11.0,-0.1125,1,0,0,0,0,0
10.0,1984.0,8.0,-0.44166666666666665,0,0,0,0,0,1
15.0,1984.0,3.0,-0.010714285714285716,0,0,0,0,0,1
65.0,1984.0,11.0,-0.3541666666666667,0,1,0,0,0,0
26.0,1984.0,10.0,0.24027777777777778,0,0,0,0,0,1
4.0,1984.0,5.0,0.43,1,0,0,0,0,0
37.0,1984.0,10.0,0.0,1,0,0,0,0,0
71.0,1985.0,12.0,0.1,0,0,0,0,0,1
122.0,1985.0,3.0,0.07727272727272727,1,0,0,0,0,0
9.0,1985.0,11.0,0.075,0,0,1,0,0,0
1.0,1985.0,8.0,-0.3333333333333333,1,0,0,0,0,0
5.0,1985.0,10.0,0.0,1,0,0,0,0,0
18.0,1985.0,9.0,0.17171717171717168,1,0,0,0,0,0
33.0,1985.0,8.0,0.1090909090909091,0,0,0,0,0,1
112.0,1985.0,10.0,-0.2,0,1,0,0,0,0
43.0,1985.0,11.0,0.06999999999999999,0,0,0,0,0,1
18.0,1985.0,2.0,0.0,1,0,0,0,0,0
18.0,1985.0,11.0,-0.5,1,0,0,0,0,0
128.0,1985.0,12.0,0.10000000000000002,0,0,1,0,0,0
37.0,1985.0,5.0,0.11000000000000001,0,0,0,0,0,1
9.0,1985.0,4.0,0.21153846153846154,1,0,0,0,0,0
4.0,1985.0,12.0,-0.02691287878787879,0,0,0,0,0,1
160.0,1985.0,9.0,0.03333333333333333,0,0,0,1,0,0
180.0,1985.0,12.0,0.0,1,0,0,0,0,0
91.0,1985.0,6.0,-0.027272727272727282,1,0,0,0,0,0
20.0,1985.0,11.0,-0.325,0,0,1,0,0,0
13.0,1985.0,12.0,0.0,0,0,0,0,0,1
31.0,1985.0,2.0,0.27666666666666667,0,0,0,0,0,1
30.0,1985.0,11.0,-0.030952380952380953,0,0,0,0,0,1
20.0,1986.0,9.0,0.0,0,0,0,0,0,1
142.0,1986.0,12.0,0.20249999999999999,1,0,0,0,0,0
20.0,1986.0,1.0,0.15,1,0,0,0,0,0
20.0,1986.0,7.0,-0.05000000000000001,1,0,0,0,0,0
24.0,1986.0,8.0,0.20454545454545456,0,1,0,0,0,0
32.0,1986.0,12.0,0.0875,1,0,0,0,0,0
16.0,1986.0,1.0,0.05,1,0,0,0,0,0
2.0,1986.0,11.0,-0.13566666666666669,1,0,0,0,0,0
87.0,1986.0,5.0,0.0,0,0,0,0,0,1
16.0,1985.0,10.0,0.0,0,0,1,0,0,0
10.0,1985.0,11.0,0.02500000000000001,0,0,0,0,0,1
12.0,1986.0,11.0,0.22998819362455725,0,0,0,1,0,0
102.0,1986.0,8.0,-0.19999999999999998,0,0,1,0,0,0
41.0,1988.0,2.0,0.3,1,0,0,0,0,0
14.0,1987.0,8.0,0.06818181818181818,0,0,1,0,0,0
29.0,1988.0,1.0,0.034999999999999996,1,0,0,0,0,0
36.0,1987.0,1.0,0.1,0,0,0,0,0,1
4.0,1987.0,6.0,-0.06875,1,0,0,0,0,0
37.0,1987.0,2.0,-0.03787878787878788,1,0,0,0,0,0
15.0,1987.0,5.0,-0.2333333333333333,0,0,1,0,0,0
24.0,1987.0,9.0,-0.20113636363636367,0,0,0,0,0,1
192.0,1987.0,10.0,-0.15625,0,1,0,0,0,0
59.0,1987.0,7.0,0.22999999999999998,0,0,1,0,0,0
16.0,1987.0,3.0,-0.05454545454545454,0,0,0,0,0,1
3.0,1987.0,10.0,0.0,0,0,0,0,0,1
17.0,1987.0,10.0,0.1722222222222222,0,0,0,0,0,1
48.0,1987.0,12.0,0.1,0,0,1,0,0,0
11.0,1988.0,1.0,0.08166666666666667,0,0,0,1,0,0
28.0,1988.0,5.0,-0.09166666666666667,0,0,1,0,0,0
12.0,1989.0,3.0,0.06666666666666665,1,0,0,0,0,0
28.0,1987.0,12.0,-0.47187500000000004,0,0,0,0,0,1
6.0,1988.0,1.0,0.12309027777777778,0,0,0,0,0,1
16.0,1988.0,3.0,-0.03944805194805196,0,0,0,0,0,1
13.0,1988.0,5.0,0.22499999999999998,0,1,0,0,0,0
161.0,1988.0,5.0,0.0,1,0,0,0,0,0
126.0,1988.0,10.0,0.04285714285714288,0,0,0,0,1,0
60.0,1988.0,8.0,0.02333333333333333,1,0,0,0,0,0
2.0,1988.0,7.0,0.0,0,0,0,0,0,1
27.0,1988.0,3.0,-0.036531986531986534,0,1,0,0,0,0
6.0,1988.0,6.0,-0.10000000000000002,0,0,0,0,0,1
6.0,1988.0,4.0,0.14,0,1,0,0,0,0
27.0,1988.0,1.0,0.13636363636363635,0,0,0,0,0,1
74.0,1988.0,2.0,0.03499999999999999,1,0,0,0,0,0
7.0,1988.0,6.0,0.023484848484848483,0,0,0,0,0,1
2.0,1989.0,12.0,0.04530303030303031,0,0,0,0,0,1
768.0,1989.0,7.0,0.047272727272727265,0,0,0,0,1,0
29.0,1989.0,5.0,0.0625,0,0,0,0,0,1
32.0,1990.0,2.0,0.02499999999999999,0,0,0,1,0,0
4.0,1989.0,9.0,0.11479591836734694,0,0,0,0,0,1
6.0,1989.0,9.0,0.014285714285714282,0,0,0,0,0,1
19.0,1991.0,4.0,0.0,0,0,0,0,0,1
38.0,1990.0,9.0,-0.14444444444444443,1,0,0,0,0,0
23.0,1990.0,12.0,0.24464285714285713,1,0,0,0,0,0
8.0,1989.0,12.0,0.009374999999999988,0,1,0,0,0,0
289.0,1990.0,4.0,-0.125,1,0,0,0,0,0
52.0,1990.0,8.0,-0.2,0,0,0,0,0,1
9.0,1990.0,1.0,0.10888888888888888,1,0,0,0,0,0
65.0,1990.0,6.0,-0.07222222222222223,1,0,0,0,0,0
8.0,1990.0,9.0,0.04145299145299145,0,0,0,0,0,1
51.0,1990.0,6.0,0.13999999999999999,1,0,0,0,0,0
141.0,1990.0,2.0,0.05555555555555555,0,0,1,0,0,0
20.0,1990.0,12.0,-0.07500000000000001,0,0,0,0,0,1
14.0,1990.0,10.0,0.03333333333333333,0,0,0,0,0,1
31.0,1990.0,9.0,-0.07999999999999999,1,0,0,0,0,0
25.0,1990.0,4.0,0.009374999999999994,0,0,0,0,0,1
34.0,1990.0,4.0,-0.06666666666666667,0,0,0,0,0,1
179.0,1990.0,6.0,-0.3988888888888889,0,0,1,0,0,0
30.0,1990.0,9.0,0.04166666666666665,0,0,1,0,0,0
53.0,1990.0,5.0,0.29166666666666663,0,0,0,0,0,1
41.0,1990.0,3.0,-0.1,1,0,0,0,0,0
27.0,1989.0,1.0,0.0,0,0,1,0,0,0
41.0,1990.0,8.0,-0.025,0,1,0,0,0,0
22.0,1991.0,6.0,-0.2,1,0,0,0,0,0
73.0,1990.0,9.0,0.04477272727272728,0,0,1,0,0,0
38.0,1990.0,4.0,-0.2296296296296296,1,0,0,0,0,0
